time,open,high,low,close
2025-10-21 10:25:00+00:00,1.1614,1.1615,1.16128,1.1615
2025-10-21 10:30:00+00:00,1.1615,1.16155,1.16118,1.16124
2025-10-21 10:35:00+00:00,1.16124,1.16126,1.16102,1.16111
2025-10-21 10:40:00+00:00,1.1611,1.16112,1.16078,1.16091
2025-10-21 10:45:00+00:00,1.16092,1.16112,1.16078,1.16092
2025-10-21 10:50:00+00:00,1.16091,1.16134,1.16082,1.16132
2025-10-21 10:55:00+00:00,1.16132,1.16184,1.16129,1.1618
2025-10-21 11:00:00+00:00,1.16181,1.16212,1.16168,1.1621
2025-10-21 11:05:00+00:00,1.1621,1.1623,1.16208,1.16228
2025-10-21 11:10:00+00:00,1.16228,1.16252,1.16222,1.16239
2025-10-21 11:15:00+00:00,1.1624,1.1626,1.162,1.162
2025-10-21 11:20:00+00:00,1.162,1.16231,1.16193,1.16221
2025-10-21 11:25:00+00:00,1.16222,1.16234,1.16182,1.16198
2025-10-21 11:30:00+00:00,1.16199,1.16224,1.16194,1.16214
2025-10-21 11:35:00+00:00,1.16214,1.1624,1.16194,1.16195
2025-10-21 11:40:00+00:00,1.16196,1.16198,1.16173,1.16178
2025-10-21 11:45:00+00:00,1.16177,1.16177,1.16152,1.16162
2025-10-21 11:50:00+00:00,1.1616,1.16184,1.16148,1.16158
2025-10-21 11:55:00+00:00,1.16158,1.16158,1.16091,1.16129
2025-10-21 12:00:00+00:00,1.16128,1.1617,1.16106,1.1611
2025-10-21 12:05:00+00:00,1.16112,1.16128,1.16064,1.16068
2025-10-21 12:10:00+00:00,1.16067,1.16096,1.16043,1.16076
2025-10-21 12:15:00+00:00,1.16076,1.16086,1.16056,1.16073
2025-10-21 12:20:00+00:00,1.16074,1.16105,1.16053,1.16098
2025-10-21 12:25:00+00:00,1.16098,1.16106,1.16035,1.16053
2025-10-21 12:30:00+00:00,1.16052,1.16067,1.16019,1.16028
2025-10-21 12:35:00+00:00,1.16028,1.16098,1.16028,1.16085
2025-10-21 12:40:00+00:00,1.16084,1.16084,1.16048,1.16062
2025-10-21 12:45:00+00:00,1.1606,1.16075,1.16056,1.16064
2025-10-21 12:50:00+00:00,1.16062,1.16073,1.16028,1.1605
2025-10-21 12:55:00+00:00,1.16053,1.1612,1.16051,1.16112
2025-10-21 13:00:00+00:00,1.16111,1.16136,1.16094,1.16101
2025-10-21 13:05:00+00:00,1.16102,1.16135,1.1608,1.16099
2025-10-21 13:10:00+00:00,1.161,1.1612,1.16084,1.16114
2025-10-21 13:15:00+00:00,1.16114,1.16162,1.16104,1.16132
2025-10-21 13:20:00+00:00,1.16132,1.16152,1.16101,1.1611
2025-10-21 13:25:00+00:00,1.16108,1.16125,1.16084,1.16112
2025-10-21 13:30:00+00:00,1.16114,1.16134,1.16082,1.16087
2025-10-21 13:35:00+00:00,1.16086,1.1617,1.16082,1.16142
2025-10-21 13:40:00+00:00,1.16142,1.1616,1.16094,1.16096
2025-10-21 13:45:00+00:00,1.16094,1.16098,1.16026,1.16066
2025-10-21 13:50:00+00:00,1.16068,1.16114,1.16056,1.16106
2025-10-21 13:55:00+00:00,1.16107,1.16148,1.16105,1.16126
2025-10-21 14:00:00+00:00,1.16126,1.16148,1.16066,1.16072
2025-10-21 14:05:00+00:00,1.16072,1.16111,1.16054,1.16085
2025-10-21 14:10:00+00:00,1.16086,1.16126,1.16084,1.16123
2025-10-21 14:15:00+00:00,1.16122,1.16132,1.16105,1.16112
2025-10-21 14:20:00+00:00,1.16112,1.16182,1.16108,1.1615
2025-10-21 14:25:00+00:00,1.1615,1.16164,1.16124,1.16136
2025-10-21 14:30:00+00:00,1.16134,1.16144,1.16093,1.16116
2025-10-21 14:35:00+00:00,1.16116,1.16122,1.16045,1.16054
2025-10-21 14:40:00+00:00,1.16055,1.16063,1.15998,1.16006
2025-10-21 14:45:00+00:00,1.16007,1.16064,1.15988,1.16036
2025-10-21 14:50:00+00:00,1.16034,1.16036,1.15977,1.15988
2025-10-21 14:55:00+00:00,1.15989,1.16049,1.15989,1.16044
2025-10-21 15:00:00+00:00,1.16044,1.16099,1.16041,1.16098
2025-10-21 15:05:00+00:00,1.16098,1.1611,1.16081,1.1609
2025-10-21 15:10:00+00:00,1.1609,1.16106,1.16082,1.16088
2025-10-21 15:15:00+00:00,1.1609,1.16127,1.16086,1.16126
2025-10-21 15:20:00+00:00,1.16126,1.1613,1.16108,1.16116
2025-10-21 15:25:00+00:00,1.16116,1.16162,1.16104,1.16161
2025-10-21 15:30:00+00:00,1.16162,1.16163,1.16115,1.16116
2025-10-21 15:35:00+00:00,1.16117,1.16117,1.1609,1.16102
2025-10-21 15:40:00+00:00,1.16102,1.16124,1.16086,1.16122
2025-10-21 15:45:00+00:00,1.1612,1.16162,1.16108,1.16131
2025-10-21 15:50:00+00:00,1.1613,1.16166,1.1613,1.16161
2025-10-21 15:55:00+00:00,1.1616,1.16162,1.16138,1.16152
2025-10-21 16:00:00+00:00,1.16152,1.16248,1.1614,1.1621
2025-10-21 16:05:00+00:00,1.16208,1.16244,1.16196,1.16232
2025-10-21 16:10:00+00:00,1.1623,1.1623,1.16153,1.16176
2025-10-21 16:15:00+00:00,1.16178,1.16178,1.1612,1.1614
2025-10-21 16:20:00+00:00,1.1614,1.16164,1.16134,1.16138
2025-10-21 16:25:00+00:00,1.16138,1.16168,1.16135,1.16162
2025-10-21 16:30:00+00:00,1.1616,1.16178,1.16151,1.16161
2025-10-21 16:35:00+00:00,1.1616,1.16161,1.16109,1.1611
2025-10-21 16:40:00+00:00,1.1611,1.16131,1.16109,1.16128
2025-10-21 16:45:00+00:00,1.16128,1.16128,1.16102,1.1612
2025-10-21 16:50:00+00:00,1.1612,1.16129,1.1608,1.16116
2025-10-21 16:55:00+00:00,1.16115,1.16136,1.1609,1.1609
2025-10-21 17:00:00+00:00,1.1609,1.16091,1.16054,1.16088
2025-10-21 17:05:00+00:00,1.16087,1.16094,1.16076,1.16086
2025-10-21 17:10:00+00:00,1.16086,1.16102,1.1607,1.1608
2025-10-21 17:15:00+00:00,1.16076,1.16086,1.16069,1.1608
2025-10-21 17:20:00+00:00,1.1608,1.16086,1.16037,1.1605
2025-10-21 17:25:00+00:00,1.1605,1.1606,1.16034,1.16034
2025-10-21 17:30:00+00:00,1.16035,1.1605,1.16027,1.16044
2025-10-21 17:35:00+00:00,1.16044,1.16054,1.16042,1.16044
2025-10-21 17:40:00+00:00,1.16043,1.16046,1.1603,1.16036
2025-10-21 17:45:00+00:00,1.16038,1.16044,1.16032,1.16038
2025-10-21 17:50:00+00:00,1.16039,1.1604,1.16014,1.16038
2025-10-21 17:55:00+00:00,1.16039,1.16046,1.16028,1.16038
2025-10-21 18:00:00+00:00,1.1604,1.16074,1.16039,1.16039
2025-10-21 18:05:00+00:00,1.1604,1.1607,1.1604,1.16059
2025-10-21 18:10:00+00:00,1.16058,1.16064,1.1605,1.16062
2025-10-21 18:15:00+00:00,1.16063,1.16076,1.16043,1.16046
2025-10-21 18:20:00+00:00,1.16045,1.16048,1.16035,1.16038
2025-10-21 18:25:00+00:00,1.16038,1.16052,1.16035,1.16048
2025-10-21 18:30:00+00:00,1.1605,1.16077,1.1605,1.16076
2025-10-21 18:35:00+00:00,1.16074,1.16075,1.16058,1.16073
2025-10-21 18:40:00+00:00,1.16074,1.16086,1.1606,1.1606
2025-10-21 18:45:00+00:00,1.16062,1.16072,1.16052,1.16068
2025-10-21 18:50:00+00:00,1.16067,1.16076,1.16051,1.16057
2025-10-21 18:55:00+00:00,1.16058,1.16063,1.16048,1.16051
2025-10-21 19:00:00+00:00,1.1605,1.16077,1.1605,1.16074
2025-10-21 19:05:00+00:00,1.16074,1.16076,1.16064,1.16066
2025-10-21 19:10:00+00:00,1.16067,1.16072,1.16054,1.16062
2025-10-21 19:15:00+00:00,1.16061,1.16066,1.1605,1.16062
2025-10-21 19:20:00+00:00,1.16062,1.16064,1.16044,1.16045
2025-10-21 19:25:00+00:00,1.16046,1.16046,1.16028,1.1603
2025-10-21 19:30:00+00:00,1.16031,1.16038,1.16022,1.16038
2025-10-21 19:35:00+00:00,1.16038,1.1605,1.16036,1.16047
2025-10-21 19:40:00+00:00,1.16046,1.16054,1.16035,1.1605
2025-10-21 19:45:00+00:00,1.1605,1.16053,1.16042,1.16052
2025-10-21 19:50:00+00:00,1.16052,1.16062,1.16049,1.16058
2025-10-21 19:55:00+00:00,1.16056,1.16058,1.16,1.16008
2025-10-21 20:00:00+00:00,1.16008,1.16011,1.15993,1.15996
2025-10-21 20:05:00+00:00,1.15998,1.16003,1.15993,1.16
2025-10-21 20:10:00+00:00,1.16,1.16003,1.15999,1.16
2025-10-21 20:15:00+00:00,1.16,1.16002,1.15992,1.15998
2025-10-21 20:20:00+00:00,1.15996,1.15998,1.15994,1.15998
2025-10-21 20:25:00+00:00,1.15998,1.15998,1.15991,1.15996
2025-10-21 20:30:00+00:00,1.15995,1.16002,1.15993,1.15997
2025-10-21 20:35:00+00:00,1.15996,1.16,1.15992,1.15998
2025-10-21 20:40:00+00:00,1.15999,1.1603,1.15998,1.16009
2025-10-21 20:45:00+00:00,1.16009,1.16028,1.16008,1.16013
2025-10-21 20:50:00+00:00,1.16012,1.16021,1.16,1.16
2025-10-21 20:55:00+00:00,1.15999,1.16004,1.15995,1.16
2025-10-21 21:00:00+00:00,1.15998,1.15998,1.15998,1.15998
2025-10-21 21:05:00+00:00,1.15998,1.16021,1.15997,1.16021
2025-10-21 21:10:00+00:00,1.16011,1.1603,1.1601,1.16016
2025-10-21 21:15:00+00:00,1.16015,1.16022,1.1601,1.1602
2025-10-21 21:20:00+00:00,1.16022,1.16034,1.16018,1.16031
2025-10-21 21:25:00+00:00,1.1603,1.16034,1.16025,1.16032
2025-10-21 21:30:00+00:00,1.16033,1.16035,1.16029,1.1603
2025-10-21 21:35:00+00:00,1.1603,1.16036,1.1603,1.16032
2025-10-21 21:40:00+00:00,1.16032,1.16043,1.16028,1.16036
2025-10-21 21:45:00+00:00,1.16035,1.16038,1.16033,1.16036
2025-10-21 21:50:00+00:00,1.16034,1.16041,1.16034,1.1604
2025-10-21 21:55:00+00:00,1.16034,1.16057,1.16032,1.16056
2025-10-21 22:00:00+00:00,1.16058,1.16058,1.16008,1.1601
2025-10-21 22:05:00+00:00,1.16009,1.1601,1.16003,1.16006
2025-10-21 22:10:00+00:00,1.16006,1.16009,1.16004,1.16009
2025-10-21 22:15:00+00:00,1.1601,1.16013,1.16008,1.16008
2025-10-21 22:20:00+00:00,1.16008,1.16014,1.16003,1.1601
2025-10-21 22:25:00+00:00,1.16009,1.16019,1.16006,1.16014
2025-10-21 22:30:00+00:00,1.16013,1.16023,1.16012,1.16017
2025-10-21 22:35:00+00:00,1.16019,1.1602,1.16012,1.16018
2025-10-21 22:40:00+00:00,1.16018,1.16018,1.16014,1.16016
2025-10-21 22:45:00+00:00,1.16014,1.16024,1.16011,1.1602
2025-10-21 22:50:00+00:00,1.16018,1.1602,1.16006,1.16008
2025-10-21 22:55:00+00:00,1.1601,1.1601,1.15998,1.16004
2025-10-21 23:00:00+00:00,1.16003,1.16004,1.15995,1.15999
2025-10-21 23:05:00+00:00,1.16,1.16015,1.15999,1.16006
2025-10-21 23:10:00+00:00,1.16006,1.16008,1.16002,1.16006
2025-10-21 23:15:00+00:00,1.16007,1.16008,1.15998,1.16
2025-10-21 23:20:00+00:00,1.16,1.16004,1.15996,1.16002
2025-10-21 23:25:00+00:00,1.16003,1.16005,1.15999,1.16001
2025-10-21 23:30:00+00:00,1.16,1.16006,1.16,1.16004
2025-10-21 23:35:00+00:00,1.16003,1.16006,1.16,1.16004
2025-10-21 23:40:00+00:00,1.16003,1.1602,1.16,1.16014
2025-10-21 23:45:00+00:00,1.16014,1.16015,1.15994,1.15996
2025-10-21 23:50:00+00:00,1.15996,1.16001,1.1599,1.16
2025-10-21 23:55:00+00:00,1.16002,1.16006,1.15996,1.15996
2025-10-22 00:00:00+00:00,1.15996,1.1604,1.15996,1.1603
2025-10-22 00:05:00+00:00,1.1603,1.1604,1.16002,1.16016
2025-10-22 00:10:00+00:00,1.16016,1.16059,1.16012,1.16058
2025-10-22 00:15:00+00:00,1.16058,1.16062,1.1604,1.16056
2025-10-22 00:20:00+00:00,1.16054,1.16074,1.16054,1.16066
2025-10-22 00:25:00+00:00,1.16064,1.1608,1.16058,1.1607
2025-10-22 00:30:00+00:00,1.16072,1.16078,1.16059,1.16072
2025-10-22 00:35:00+00:00,1.16072,1.1608,1.1606,1.16061
2025-10-22 00:40:00+00:00,1.16062,1.16068,1.1605,1.16062
2025-10-22 00:45:00+00:00,1.16062,1.1607,1.16058,1.16062
2025-10-22 00:50:00+00:00,1.16061,1.16069,1.16046,1.16064
2025-10-22 00:55:00+00:00,1.16064,1.16068,1.16044,1.16047
2025-10-22 01:00:00+00:00,1.16048,1.16074,1.16042,1.16068
2025-10-22 01:05:00+00:00,1.16066,1.16093,1.16062,1.16072
2025-10-22 01:10:00+00:00,1.16073,1.16086,1.16064,1.1607
2025-10-22 01:15:00+00:00,1.1607,1.16074,1.16058,1.1606
2025-10-22 01:20:00+00:00,1.1606,1.16072,1.16056,1.16061
2025-10-22 01:25:00+00:00,1.1606,1.16063,1.16028,1.16032
2025-10-22 01:30:00+00:00,1.16029,1.16058,1.16027,1.16035
2025-10-22 01:35:00+00:00,1.16034,1.1604,1.16025,1.16027
2025-10-22 01:40:00+00:00,1.16026,1.16042,1.16014,1.1604
2025-10-22 01:45:00+00:00,1.16041,1.1606,1.16036,1.16049
2025-10-22 01:50:00+00:00,1.1605,1.16056,1.16046,1.16047
2025-10-22 01:55:00+00:00,1.16048,1.16058,1.16038,1.16049
2025-10-22 02:00:00+00:00,1.1605,1.16064,1.1605,1.16056
2025-10-22 02:05:00+00:00,1.16057,1.16081,1.16055,1.16076
2025-10-22 02:10:00+00:00,1.16076,1.16096,1.16065,1.16086
2025-10-22 02:15:00+00:00,1.16085,1.16097,1.16077,1.1608
2025-10-22 02:20:00+00:00,1.1608,1.16092,1.16076,1.1609
2025-10-22 02:25:00+00:00,1.1609,1.16095,1.16076,1.16078
2025-10-22 02:30:00+00:00,1.16078,1.16084,1.16066,1.1608
2025-10-22 02:35:00+00:00,1.1608,1.16091,1.16077,1.16084
2025-10-22 02:40:00+00:00,1.16082,1.16106,1.16082,1.16101
2025-10-22 02:45:00+00:00,1.161,1.1611,1.16089,1.16095
2025-10-22 02:50:00+00:00,1.16094,1.16096,1.16082,1.16088
2025-10-22 02:55:00+00:00,1.16087,1.1609,1.16082,1.16086
2025-10-22 03:00:00+00:00,1.16085,1.1609,1.16077,1.16082
2025-10-22 03:05:00+00:00,1.16081,1.16086,1.1607,1.1607
2025-10-22 03:10:00+00:00,1.1607,1.16077,1.16067,1.1607
2025-10-22 03:15:00+00:00,1.1607,1.16073,1.16064,1.16066
2025-10-22 03:20:00+00:00,1.16066,1.16067,1.16046,1.16051
2025-10-22 03:25:00+00:00,1.1605,1.16058,1.16048,1.16054
2025-10-22 03:30:00+00:00,1.16054,1.16064,1.1605,1.16064
2025-10-22 03:35:00+00:00,1.16064,1.16073,1.16064,1.16069
2025-10-22 03:40:00+00:00,1.1607,1.16082,1.16068,1.16082
2025-10-22 03:45:00+00:00,1.1608,1.16092,1.16079,1.16084
2025-10-22 03:50:00+00:00,1.16085,1.16086,1.16069,1.1607
2025-10-22 03:55:00+00:00,1.1607,1.16086,1.1607,1.16072
2025-10-22 04:00:00+00:00,1.16072,1.16092,1.1607,1.16084
2025-10-22 04:05:00+00:00,1.16084,1.16084,1.16072,1.16076
2025-10-22 04:10:00+00:00,1.16076,1.1608,1.16062,1.16078
2025-10-22 04:15:00+00:00,1.1608,1.16088,1.1608,1.16082
2025-10-22 04:20:00+00:00,1.16081,1.16082,1.1605,1.16058
2025-10-22 04:25:00+00:00,1.16058,1.16066,1.16056,1.16064
2025-10-22 04:30:00+00:00,1.16065,1.1607,1.16063,1.16067
2025-10-22 04:35:00+00:00,1.16066,1.16074,1.16066,1.16072
2025-10-22 04:40:00+00:00,1.16072,1.16086,1.16072,1.16082
2025-10-22 04:45:00+00:00,1.16082,1.16085,1.1608,1.16083
2025-10-22 04:50:00+00:00,1.16082,1.16093,1.16082,1.16086
2025-10-22 04:55:00+00:00,1.16087,1.16096,1.16086,1.16092
2025-10-22 05:00:00+00:00,1.16092,1.16114,1.1609,1.16112
2025-10-22 05:05:00+00:00,1.16112,1.16137,1.16112,1.16129
2025-10-22 05:10:00+00:00,1.16128,1.16143,1.1612,1.16138
2025-10-22 05:15:00+00:00,1.16138,1.16144,1.16134,1.16142
2025-10-22 05:20:00+00:00,1.16142,1.16142,1.16124,1.16137
2025-10-22 05:25:00+00:00,1.1614,1.16148,1.16138,1.16142
2025-10-22 05:30:00+00:00,1.16142,1.16154,1.16142,1.16148
2025-10-22 05:35:00+00:00,1.16149,1.16158,1.16148,1.16155
2025-10-22 05:40:00+00:00,1.16154,1.16156,1.16126,1.16132
2025-10-22 05:45:00+00:00,1.16132,1.16137,1.1612,1.16126
2025-10-22 05:50:00+00:00,1.16125,1.16144,1.16125,1.16137
2025-10-22 05:55:00+00:00,1.16138,1.16147,1.16126,1.16136
2025-10-22 06:00:00+00:00,1.16136,1.16144,1.16056,1.16072
2025-10-22 06:05:00+00:00,1.1607,1.16082,1.16046,1.16065
2025-10-22 06:10:00+00:00,1.16066,1.16082,1.16054,1.16064
2025-10-22 06:15:00+00:00,1.16062,1.16076,1.16042,1.1605
2025-10-22 06:20:00+00:00,1.1605,1.16088,1.16048,1.16086
2025-10-22 06:25:00+00:00,1.16086,1.1612,1.16078,1.16095
2025-10-22 06:30:00+00:00,1.16094,1.16116,1.16084,1.16108
2025-10-22 06:35:00+00:00,1.16106,1.1615,1.16102,1.16119
2025-10-22 06:40:00+00:00,1.16118,1.16144,1.16108,1.16119
2025-10-22 06:45:00+00:00,1.16119,1.16144,1.1611,1.1611
2025-10-22 06:50:00+00:00,1.16108,1.1614,1.16108,1.16127
2025-10-22 06:55:00+00:00,1.16126,1.16126,1.16069,1.16096
2025-10-22 07:00:00+00:00,1.16096,1.16129,1.16075,1.16078
2025-10-22 07:05:00+00:00,1.16078,1.16096,1.16009,1.16038
2025-10-22 07:10:00+00:00,1.16038,1.16064,1.16018,1.16036
2025-10-22 07:15:00+00:00,1.16037,1.16056,1.16012,1.16048
2025-10-22 07:20:00+00:00,1.16048,1.16072,1.16014,1.16016
2025-10-22 07:25:00+00:00,1.16014,1.16028,1.15996,1.16014
2025-10-22 07:30:00+00:00,1.16015,1.16042,1.16011,1.16022
2025-10-22 07:35:00+00:00,1.16023,1.16052,1.16017,1.16042
2025-10-22 07:40:00+00:00,1.16042,1.16057,1.16032,1.16044
2025-10-22 07:45:00+00:00,1.16043,1.16052,1.16034,1.1605
2025-10-22 07:50:00+00:00,1.1605,1.16064,1.16024,1.16028
2025-10-22 07:55:00+00:00,1.16028,1.16038,1.16008,1.16008
2025-10-22 08:00:00+00:00,1.16007,1.16008,1.15948,1.15953
2025-10-22 08:05:00+00:00,1.15954,1.1597,1.15927,1.15948
2025-10-22 08:10:00+00:00,1.15948,1.15958,1.15913,1.15914
2025-10-22 08:15:00+00:00,1.15915,1.15934,1.15898,1.1591
2025-10-22 08:20:00+00:00,1.15911,1.15983,1.15903,1.15974
2025-10-22 08:25:00+00:00,1.15972,1.15991,1.15966,1.15966
2025-10-22 08:30:00+00:00,1.15964,1.15967,1.15924,1.15927
2025-10-22 08:35:00+00:00,1.15926,1.15936,1.15914,1.15934
2025-10-22 08:40:00+00:00,1.15935,1.15945,1.15914,1.15924
2025-10-22 08:45:00+00:00,1.15922,1.15955,1.1592,1.1594
2025-10-22 08:50:00+00:00,1.15938,1.15999,1.15938,1.15988
2025-10-22 08:55:00+00:00,1.15988,1.16004,1.15968,1.15976
2025-10-22 09:00:00+00:00,1.15976,1.15992,1.15968,1.15992
2025-10-22 09:05:00+00:00,1.15992,1.16021,1.1599,1.15996
2025-10-22 09:10:00+00:00,1.15996,1.16004,1.15981,1.15989
2025-10-22 09:15:00+00:00,1.15988,1.15989,1.15943,1.15962
2025-10-22 09:20:00+00:00,1.15961,1.15966,1.15924,1.1594
2025-10-22 09:25:00+00:00,1.1594,1.1597,1.1594,1.15966
2025-10-22 09:30:00+00:00,1.15966,1.15984,1.1596,1.15968
2025-10-22 09:35:00+00:00,1.15968,1.15977,1.15948,1.15954
2025-10-22 09:40:00+00:00,1.15955,1.15978,1.15952,1.15963
2025-10-22 09:45:00+00:00,1.15962,1.1597,1.15958,1.15962
2025-10-22 09:50:00+00:00,1.15962,1.15962,1.15945,1.15953
2025-10-22 09:55:00+00:00,1.15952,1.15955,1.15938,1.15946
2025-10-22 10:00:00+00:00,1.15946,1.1597,1.15936,1.15948
2025-10-22 10:05:00+00:00,1.15948,1.15949,1.1592,1.1592
2025-10-22 10:10:00+00:00,1.1592,1.1592,1.159,1.15916
2025-10-22 10:15:00+00:00,1.15916,1.15924,1.15904,1.15912
2025-10-22 10:20:00+00:00,1.15914,1.15916,1.15865,1.15882
2025-10-22 10:25:00+00:00,1.15882,1.15888,1.15854,1.15859
2025-10-22 10:30:00+00:00,1.15858,1.15864,1.15849,1.15852
2025-10-22 10:35:00+00:00,1.15851,1.15861,1.15828,1.15858
2025-10-22 10:40:00+00:00,1.15858,1.15868,1.15843,1.15856
2025-10-22 10:45:00+00:00,1.15854,1.15886,1.15852,1.15873
2025-10-22 10:50:00+00:00,1.15872,1.15888,1.15858,1.15858
2025-10-22 10:55:00+00:00,1.15857,1.15866,1.15848,1.15858
2025-10-22 11:00:00+00:00,1.15858,1.15886,1.15857,1.1587
2025-10-22 11:05:00+00:00,1.15869,1.15892,1.15869,1.15871
2025-10-22 11:10:00+00:00,1.1587,1.1588,1.15851,1.15871
2025-10-22 11:15:00+00:00,1.15872,1.15884,1.15856,1.15869
2025-10-22 11:20:00+00:00,1.1587,1.15884,1.15844,1.15856
2025-10-22 11:25:00+00:00,1.15857,1.15872,1.15845,1.15846
2025-10-22 11:30:00+00:00,1.15844,1.15875,1.15833,1.15847
2025-10-22 11:35:00+00:00,1.15848,1.15885,1.1584,1.15844
2025-10-22 11:40:00+00:00,1.15844,1.15846,1.15824,1.15846
2025-10-22 11:45:00+00:00,1.15845,1.15856,1.15825,1.15846
2025-10-22 11:50:00+00:00,1.15846,1.15874,1.15846,1.15868
2025-10-22 11:55:00+00:00,1.15868,1.15873,1.15824,1.15825
2025-10-22 12:00:00+00:00,1.15824,1.15898,1.15824,1.15884
2025-10-22 12:05:00+00:00,1.15885,1.15904,1.15867,1.15871
2025-10-22 12:10:00+00:00,1.15872,1.15905,1.15871,1.15904
2025-10-22 12:15:00+00:00,1.15905,1.15917,1.15846,1.15854
2025-10-22 12:20:00+00:00,1.15853,1.15868,1.15816,1.15824
2025-10-22 12:25:00+00:00,1.15826,1.15864,1.15822,1.15862
2025-10-22 12:30:00+00:00,1.15861,1.15875,1.1583,1.15838
2025-10-22 12:35:00+00:00,1.1584,1.15854,1.15804,1.15807
2025-10-22 12:40:00+00:00,1.15806,1.15829,1.158,1.15802
2025-10-22 12:45:00+00:00,1.15802,1.15806,1.1577,1.15776
2025-10-22 12:50:00+00:00,1.15776,1.15852,1.15775,1.15852
2025-10-22 12:55:00+00:00,1.15854,1.15883,1.1583,1.1583
2025-10-22 13:00:00+00:00,1.15831,1.15878,1.15831,1.1587
2025-10-22 13:05:00+00:00,1.1587,1.15874,1.1582,1.1585
2025-10-22 13:10:00+00:00,1.1585,1.15865,1.15846,1.15846
2025-10-22 13:15:00+00:00,1.15846,1.15876,1.15836,1.15854
2025-10-22 13:20:00+00:00,1.15854,1.15855,1.15826,1.15848
2025-10-22 13:25:00+00:00,1.15848,1.1591,1.15847,1.15904
2025-10-22 13:30:00+00:00,1.15902,1.15948,1.15896,1.15946
2025-10-22 13:35:00+00:00,1.15946,1.15977,1.15928,1.15964
2025-10-22 13:40:00+00:00,1.15964,1.15965,1.15932,1.1594
2025-10-22 13:45:00+00:00,1.1594,1.15958,1.15924,1.15954
2025-10-22 13:50:00+00:00,1.15954,1.15957,1.15931,1.15952
2025-10-22 13:55:00+00:00,1.15952,1.15964,1.15934,1.1595
2025-10-22 14:00:00+00:00,1.15949,1.15999,1.15931,1.15958
2025-10-22 14:05:00+00:00,1.15958,1.15966,1.15938,1.15945
2025-10-22 14:10:00+00:00,1.15944,1.15956,1.15924,1.15948
2025-10-22 14:15:00+00:00,1.1595,1.15958,1.1593,1.15938
2025-10-22 14:20:00+00:00,1.15939,1.15986,1.15928,1.15974
2025-10-22 14:25:00+00:00,1.15973,1.16036,1.15973,1.1603
2025-10-22 14:30:00+00:00,1.1603,1.16035,1.15996,1.16011
2025-10-22 14:35:00+00:00,1.1601,1.16016,1.1599,1.15996
2025-10-22 14:40:00+00:00,1.15996,1.1603,1.15978,1.16024
2025-10-22 14:45:00+00:00,1.16024,1.16024,1.15998,1.16014
2025-10-22 14:50:00+00:00,1.16014,1.16074,1.16014,1.16073
2025-10-22 14:55:00+00:00,1.16074,1.16116,1.1606,1.16112
2025-10-22 15:00:00+00:00,1.16112,1.16166,1.16106,1.16132
2025-10-22 15:05:00+00:00,1.16132,1.16138,1.16088,1.16124
2025-10-22 15:10:00+00:00,1.16124,1.16126,1.16102,1.16108
2025-10-22 15:15:00+00:00,1.16108,1.16147,1.16096,1.16136
2025-10-22 15:20:00+00:00,1.16136,1.16162,1.16098,1.16115
2025-10-22 15:25:00+00:00,1.16116,1.16132,1.16091,1.1613
2025-10-22 15:30:00+00:00,1.1613,1.16142,1.16092,1.16137
2025-10-22 15:35:00+00:00,1.16138,1.16164,1.16121,1.16152
2025-10-22 15:40:00+00:00,1.1615,1.16169,1.1614,1.16148
2025-10-22 15:45:00+00:00,1.16148,1.16154,1.16124,1.16128
2025-10-22 15:50:00+00:00,1.16126,1.16127,1.16101,1.16104
2025-10-22 15:55:00+00:00,1.16106,1.16133,1.16096,1.16113
2025-10-22 16:00:00+00:00,1.16112,1.16146,1.16103,1.16111
2025-10-22 16:05:00+00:00,1.16112,1.16144,1.16104,1.16131
2025-10-22 16:10:00+00:00,1.16132,1.16137,1.16115,1.16136
2025-10-22 16:15:00+00:00,1.16136,1.16161,1.16133,1.16151
2025-10-22 16:20:00+00:00,1.1615,1.16151,1.16136,1.16142
2025-10-22 16:25:00+00:00,1.16142,1.1616,1.1614,1.16157
2025-10-22 16:30:00+00:00,1.16156,1.16226,1.16154,1.16194
2025-10-22 16:35:00+00:00,1.16194,1.16206,1.16165,1.16186
2025-10-22 16:40:00+00:00,1.16186,1.16196,1.16172,1.16188
2025-10-22 16:45:00+00:00,1.16186,1.16222,1.16179,1.16198
2025-10-22 16:50:00+00:00,1.16197,1.16212,1.16176,1.16188
2025-10-22 16:55:00+00:00,1.16189,1.16212,1.16188,1.16195
2025-10-22 17:00:00+00:00,1.16196,1.16207,1.16153,1.16157
2025-10-22 17:05:00+00:00,1.16156,1.1616,1.16128,1.16143
2025-10-22 17:10:00+00:00,1.16145,1.1616,1.16126,1.16159
2025-10-22 17:15:00+00:00,1.16158,1.16172,1.16144,1.16172
2025-10-22 17:20:00+00:00,1.16174,1.16175,1.1614,1.1615
2025-10-22 17:25:00+00:00,1.1615,1.16184,1.16146,1.16161
2025-10-22 17:30:00+00:00,1.1616,1.16182,1.16138,1.16177
2025-10-22 17:35:00+00:00,1.16176,1.16188,1.1617,1.16178
2025-10-22 17:40:00+00:00,1.16178,1.16182,1.16147,1.16162
2025-10-22 17:45:00+00:00,1.16162,1.16168,1.16154,1.16164
2025-10-22 17:50:00+00:00,1.16164,1.1617,1.16142,1.16148
